Region,Country,City,Year,AvgTemperature
Africa,Algeria,Algiers,1995,64.41046831955923
Africa,Algeria,Algiers,1996,63.53021978021978
Africa,Algeria,Algiers,1997,64.92630136986301
Africa,Algeria,Algiers,1998,63.6196675900277
Africa,Algeria,Algiers,1999,64.92362637362638
Africa,Algeria,Algiers,2000,64.1827868852459
Africa,Algeria,Algiers,2001,64.66986301369863
Africa,Algeria,Algiers,2002,64.13545706371191
Africa,Algeria,Algiers,2003,65.49340659340659
Africa,Algeria,Algiers,2004,64.08743169398907
Africa,Algeria,Algiers,2005,62.91342465753425
Africa,Algeria,Algiers,2006,64.9304109589041
Africa,Algeria,Algiers,2007,63.612362637362644
Africa,Algeria,Algiers,2008,63.97753424657534
Africa,Algeria,Algiers,2009,64.70824175824175
Africa,Algeria,Algiers,2010,64.26821917808219
Africa,Algeria,Algiers,2011,64.96082191780822
Africa,Algeria,Algiers,2012,64.29043715846994
Africa,Algeria,Algiers,2013,63.70465753424658
Africa,Algeria,Algiers,2014,65.64697802197803
Africa,Algeria,Algiers,2015,64.94368131868131
Africa,Algeria,Algiers,2016,65.31187845303867
Africa,Algeria,Algiers,2017,64.9958904109589
Africa,Algeria,Algiers,2018,64.41944444444445
Africa,Algeria,Algiers,2019,64.99275766016713
Africa,Algeria,Algiers,2020,58.03432835820896
Africa,Benin,Cotonou,1995,81.67873563218392
Africa,Benin,Cotonou,1996,81.43537604456824
Africa,Benin,Cotonou,1997,80.90614525139665
Africa,Benin,Cotonou,1998,82.29745454545454
Africa,Benin,Cotonou,1999,81.27150997150997
Africa,Benin,Cotonou,2000,81.90162337662338
Africa,Benin,Cotonou,2001,81.54407713498622
Africa,Benin,Cotonou,2002,81.38690807799443
Africa,Benin,Cotonou,2003,81.84472934472934
Africa,Benin,Cotonou,2004,81.28360655737704
Africa,Benin,Cotonou,2005,81.57123287671233
Africa,Benin,Cotonou,2006,82.08698224852071
Africa,Benin,Cotonou,2007,81.22727272727273
Africa,Benin,Cotonou,2008,81.1985754985755
Africa,Benin,Cotonou,2009,81.53104395604396
Africa,Benin,Cotonou,2010,82.55835616438355
Africa,Benin,Cotonou,2011,81.47445054945055
Africa,Benin,Cotonou,2012,81.21366120218579
Africa,Benin,Cotonou,2013,81.60384615384615
Africa,Benin,Cotonou,2014,81.6257617728532
Africa,Benin,Cotonou,2015,81.56098901098902
Africa,Benin,Cotonou,2016,82.17817679558011
Africa,Benin,Cotonou,2017,82.15342465753425
Africa,Benin,Cotonou,2018,82.20698324022347
Africa,Benin,Cotonou,2019,82.41197771587744
Africa,Benin,Cotonou,2020,83.81119402985075
Africa,Burundi,Bujumbura,1995,79.32604166666667
Africa,Burundi,Bujumbura,1996,79.20628571428571
Africa,Burundi,Bujumbura,1997,78.43391304347826
Africa,Burundi,Bujumbura,1998,82.4
Africa,Burundi,Bujumbura,1999,77.4
Africa,Burundi,Bujumbura,2003,81.3
Africa,Burundi,Bujumbura,2004,76.61333333333333
Africa,Burundi,Bujumbura,2005,74.05098039215686
Africa,Burundi,Bujumbura,2006,59.99279279279279
Africa,Burundi,Bujumbura,2007,54.52765957446809
Africa,Central African Republic,Bangui,1995,78.36134751773051
Africa,Central African Republic,Bangui,1996,77.77566539923954
Africa,Central African Republic,Bangui,1997,78.83278688524591
Africa,Central African Republic,Bangui,1998,79.21158940397352
Africa,Central African Republic,Bangui,1999,78.55723076923077
Africa,Central African Republic,Bangui,2000,78.33728323699422
Africa,Central African Republic,Bangui,2001,77.97242339832869
Africa,Central African Republic,Bangui,2002,78.13183098591549
Africa,Central African Republic,Bangui,2003,78.28607954545454
Africa,Central African Republic,Bangui,2004,78.31787709497206
Africa,Central African Republic,Bangui,2005,78.54183381088825
Africa,Central African Republic,Bangui,2006,78.52067988668556
Africa,Central African Republic,Bangui,2007,79.12039660056658
Africa,Central African Republic,Bangui,2008,78.67603305785124
Africa,Central African Republic,Bangui,2009,79.18760806916426
Africa,Central African Republic,Bangui,2010,79.90146627565983
Africa,Central African Republic,Bangui,2011,79.23917808219178
Africa,Central African Republic,Bangui,2012,79.10054644808743
Africa,Central African Republic,Bangui,2013,78.76510989010988
Africa,Central African Republic,Bangui,2014,78.76620111731843
Africa,Central African Republic,Bangui,2015,79.08022598870058
Africa,Central African Republic,Bangui,2016,79.28867403314918
Africa,Central African Republic,Bangui,2017,79.36164383561643
Africa,Central African Republic,Bangui,2018,78.48305555555557
Africa,Central African Republic,Bangui,2019,79.47794561933534
Africa,Central African Republic,Bangui,2020,81.4134328358209
Africa,Congo,Brazzaville,1995,78.28616714697407
Africa,Congo,Brazzaville,1996,77.11885714285714
Africa,Congo,Brazzaville,1997,78.52470588235295
Africa,Congo,Brazzaville,1998,79.27089201877935
Africa,Congo,Brazzaville,1999,78.3449567723343
Africa,Congo,Brazzaville,2000,76.91198830409357
Africa,Congo,Brazzaville,2001,77.4595567867036
Africa,Congo,Brazzaville,2002,78.35112359550561
Africa,Congo,Brazzaville,2003,78.39479452054795
Africa,Congo,Brazzaville,2004,78.33214285714286
Africa,Congo,Brazzaville,2005,78.37753424657534
Africa,Congo,Brazzaville,2006,77.96164383561644
Africa,Congo,Brazzaville,2007,77.77884615384616
Africa,Congo,Brazzaville,2008,77.5758904109589
Africa,Congo,Brazzaville,2009,77.91291208791209
Africa,Congo,Brazzaville,2010,78.84972375690607
Africa,Congo,Brazzaville,2011,77.87917808219179
Africa,Congo,Brazzaville,2012,77.69808743169399
Africa,Congo,Brazzaville,2013,77.9068493150685
Africa,Congo,Brazzaville,2014,78.54293628808864
Africa,Congo,Brazzaville,2015,78.16703296703297
Africa,Congo,Brazzaville,2016,78.70303867403315
Africa,Congo,Brazzaville,2017,78.29917808219179
Africa,Congo,Brazzaville,2018,78.52576177285319
Africa,Congo,Brazzaville,2019,78.59611111111111
Africa,Congo,Brazzaville,2020,81.10601503759399
Africa,Egypt,Cairo,1995,70.77150684931506
Africa,Egypt,Cairo,1996,71.32459016393443
Africa,Egypt,Cairo,1997,70.76657534246576
Africa,Egypt,Cairo,1998,72.6399441340782
Africa,Egypt,Cairo,1999,72.28489010989011
Africa,Egypt,Cairo,2000,71.23698630136987
Africa,Egypt,Cairo,2001,72.7372602739726
Africa,Egypt,Cairo,2002,72.51052631578948
Africa,Egypt,Cairo,2003,72.34945054945055
Africa,Egypt,Cairo,2004,72.27021857923498
Africa,Egypt,Cairo,2005,72.03780821917807
Africa,Egypt,Cairo,2006,72.10767123287671
Africa,Egypt,Cairo,2007,72.79945054945055
Africa,Egypt,Cairo,2008,73.39283746556474
Africa,Egypt,Cairo,2009,74.12170329670329
Africa,Egypt,Cairo,2010,75.51150684931507
Africa,Egypt,Cairo,2011,71.86027397260274
Africa,Egypt,Cairo,2012,72.68032786885246
Africa,Egypt,Cairo,2013,72.58520547945206
Africa,Egypt,Cairo,2014,73.15769230769232
Africa,Egypt,Cairo,2015,72.71813186813188
Africa,Egypt,Cairo,2016,74.88194444444444
Africa,Egypt,Cairo,2017,74.02410958904109
Africa,Egypt,Cairo,2018,75.71527777777777
Africa,Egypt,Cairo,2019,73.83398328690808
Africa,Egypt,Cairo,2020,63.63880597014926
Africa,Ethiopia,Addis Ababa,1995,62.2925
Africa,Ethiopia,Addis Ababa,1996,61.65892351274787
Africa,Ethiopia,Addis Ababa,1997,62.87546583850932
Africa,Ethiopia,Addis Ababa,1998,62.407954545454544
Africa,Ethiopia,Addis Ababa,1999,62.63333333333334
Africa,Ethiopia,Addis Ababa,2000,62.53694029850747
Africa,Ethiopia,Addis Ababa,2001,63.91201923076923
Africa,Ethiopia,Addis Ababa,2002,66.15535714285714
Africa,Ethiopia,Addis Ababa,2003,64.15
Africa,Ethiopia,Addis Ababa,2004,63.443999999999996
Africa,Ethiopia,Addis Ababa,2005,64.17785016286645
Africa,Ethiopia,Addis Ababa,2006,63.88722627737226
Africa,Ethiopia,Addis Ababa,2007,62.57322580645162
Africa,Ethiopia,Addis Ababa,2008,63.14383561643836
Africa,Ethiopia,Addis Ababa,2009,62.73538461538461
Africa,Ethiopia,Addis Ababa,2010,61.43849206349206
Africa,Ethiopia,Addis Ababa,2011,62.7915014164306
Africa,Ethiopia,Addis Ababa,2012,62.48792134831461
Africa,Ethiopia,Addis Ababa,2013,62.98361111111111
Africa,Ethiopia,Addis Ababa,2014,63.63343023255814
Africa,Ethiopia,Addis Ababa,2015,64.0955223880597
Africa,Ethiopia,Addis Ababa,2016,63.102500000000006
Africa,Ethiopia,Addis Ababa,2017,62.452777777777776
Africa,Ethiopia,Addis Ababa,2018,62.12116040955632
Africa,Ethiopia,Addis Ababa,2019,63.11902017291066
Africa,Ethiopia,Addis Ababa,2020,65.17819548872181
Africa,Gabon,Libreville,1995,79.57030716723548
Africa,Gabon,Libreville,1996,78.65803921568627
Africa,Gabon,Libreville,1997,80.52794117647059
Africa,Gabon,Libreville,1998,80.53563218390805
Africa,Gabon,Libreville,1999,79.79820895522388
Africa,Gabon,Libreville,2000,79.25542857142858
Africa,Gabon,Libreville,2001,79.2939393939394
Africa,Gabon,Libreville,2002,79.73222222222222
Africa,Gabon,Libreville,2003,79.86470588235294
Africa,Gabon,Libreville,2004,79.83543543543544
Africa,Gabon,Libreville,2005,79.62853185595569
Africa,Gabon,Libreville,2006,79.6682191780822
Africa,Gabon,Libreville,2007,80.24297520661158
Africa,Gabon,Libreville,2008,79.92458563535912
Africa,Gabon,Libreville,2009,79.92417582417583
Africa,Gabon,Libreville,2010,80.13753424657534
Africa,Gabon,Libreville,2011,79.34520547945205
Africa,Gabon,Libreville,2012,78.33251366120219
Africa,Gabon,Libreville,2013,79.62493150684931
Africa,Gabon,Libreville,2014,79.78107344632768
Africa,Gabon,Libreville,2015,79.97472527472527
Africa,Gabon,Libreville,2016,80.97707182320443
Africa,Gabon,Libreville,2017,80.36630136986301
Africa,Gabon,Libreville,2018,80.22714681440443
Africa,Gabon,Libreville,2019,80.53816155988858
Africa,Gabon,Libreville,2020,82.79253731343285
Africa,Gambia,Banjul,1995,77.93872832369942
Africa,Gambia,Banjul,1996,77.98146853146854
Africa,Gambia,Banjul,1997,79.756
Africa,Gambia,Banjul,1998,79.80953947368421
Africa,Gambia,Banjul,1999,78.51615598885793
Africa,Gambia,Banjul,2000,78.89413793103448
Africa,Gambia,Banjul,2001,79.8253125
Africa,Gambia,Banjul,2002,79.05185185185185
Africa,Gambia,Banjul,2003,79.66646341463414
Africa,Gambia,Banjul,2004,79.43263473053892
Africa,Gambia,Banjul,2005,80.1168
Africa,Gambia,Banjul,2006,78.9640909090909
Africa,Gambia,Banjul,2007,79.55634674922601
Africa,Gambia,Banjul,2010,79.91243093922651
Africa,Gambia,Banjul,2011,78.74191780821917
Africa,Gambia,Banjul,2012,78.99808743169399
Africa,Gambia,Banjul,2013,78.90739726027398
Africa,Gambia,Banjul,2014,78.7961432506887
Africa,Gambia,Banjul,2015,78.38461538461539
Africa,Gambia,Banjul,2016,78.84889502762431
Africa,Gambia,Banjul,2017,79.30816326530612
Africa,Gambia,Banjul,2018,77.83960674157304
Africa,Gambia,Banjul,2019,78.76703910614525
Africa,Gambia,Banjul,2020,79.41716417910447
Africa,Guinea,Conakry,1995,81.6284518828452
Africa,Guinea,Conakry,1996,80.84631268436578
Africa,Guinea,Conakry,1997,82.54428571428572
Africa,Guinea,Conakry,1998,83.62727272727273
Africa,Guinea,Conakry,1999,81.59954954954954
Africa,Guinea,Conakry,2000,80.94067796610169
Africa,Guinea,Conakry,2001,81.39413580246914
Africa,Guinea,Conakry,2002,81.74135802469137
Africa,Guinea,Conakry,2003,81.5051575931232
Africa,Guinea,Conakry,2004,81.92786885245901
Africa,Guinea,Conakry,2005,82.04581005586593
Africa,Guinea,Conakry,2006,81.87301136363637
Africa,Guinea,Conakry,2007,81.69730639730639
Africa,Guinea,Conakry,2008,82.23975155279503
Africa,Guinea,Conakry,2009,81.59607843137255
Africa,Guinea,Conakry,2010,82.81451612903226
Africa,Guinea,Conakry,2011,82.57864406779662
Africa,Guinea,Conakry,2012,81.03928571428571
Africa,Guinea,Conakry,2013,80.8963888888889
Africa,Guinea,Conakry,2014,80.7
Africa,Guinea,Conakry,2015,80.71178247734139
Africa,Guinea,Conakry,2016,81.05847953216374
Africa,Guinea,Conakry,2017,81.43438395415473
Africa,Guinea,Conakry,2018,81.02199413489735
Africa,Guinea,Conakry,2019,81.66666666666667
Africa,Guinea,Conakry,2020,83.88560606060605
Africa,Guinea-Bissau,Bissau,1995,83.66228571428572
Africa,Guinea-Bissau,Bissau,1996,83.15953757225434
Africa,Guinea-Bissau,Bissau,1997,83.40970149253731
Africa,Guinea-Bissau,Bissau,1998,84.30000000000001
Africa,Guinea-Bissau,Bissau,2006,82.57622950819672
Africa,Guinea-Bissau,Bissau,2007,83.98640776699028
Africa,Guinea-Bissau,Bissau,2008,83.85130434782609
Africa,Guinea-Bissau,Bissau,2009,82.5945868945869
Africa,Guinea-Bissau,Bissau,2010,82.72676056338028
Africa,Guinea-Bissau,Bissau,2011,81.82333333333334
Africa,Guinea-Bissau,Bissau,2012,81.51774647887324
Africa,Guinea-Bissau,Bissau,2013,81.96034482758621
Africa,Guinea-Bissau,Bissau,2014,81.79942693409743
Africa,Guinea-Bissau,Bissau,2015,81.56502890173411
Africa,Guinea-Bissau,Bissau,2016,81.91163434903046
Africa,Guinea-Bissau,Bissau,2017,81.90383561643836
Africa,Guinea-Bissau,Bissau,2018,81.03722222222223
Africa,Guinea-Bissau,Bissau,2019,81.99241573033707
Africa,Guinea-Bissau,Bissau,2020,84.21526717557252
Africa,Ivory Coast,Abidjan,1995,80.57747252747252
Africa,Ivory Coast,Abidjan,1996,80.5137741046832
Africa,Ivory Coast,Abidjan,1997,80.28463687150838
Africa,Ivory Coast,Abidjan,1998,81.11357340720221
Africa,Ivory Coast,Abidjan,1999,80.57300613496932
Africa,Ivory Coast,Abidjan,2000,79.88882521489971
Africa,Ivory Coast,Abidjan,2001,79.95305555555555
Africa,Ivory Coast,Abidjan,2002,80.42662116040955
Africa,Ivory Coast,Abidjan,2003,80.28504983388704
Africa,Ivory Coast,Abidjan,2004,80.57306590257879
Africa,Ivory Coast,Abidjan,2005,80.56465753424658
Africa,Ivory Coast,Abidjan,2006,78.70192307692308
Africa,Ivory Coast,Abidjan,2007,77.25906593406593
Africa,Ivory Coast,Abidjan,2008,79.64903581267217
Africa,Ivory Coast,Abidjan,2009,78.64505494505494
Africa,Ivory Coast,Abidjan,2010,80.56575342465753
Africa,Ivory Coast,Abidjan,2011,78.86923076923077
Africa,Ivory Coast,Abidjan,2012,79.85409836065574
Africa,Ivory Coast,Abidjan,2013,80.2931506849315
Africa,Ivory Coast,Abidjan,2014,80.30439560439561
Africa,Ivory Coast,Abidjan,2015,80.6206043956044
Africa,Ivory Coast,Abidjan,2016,81.30853994490359
Africa,Ivory Coast,Abidjan,2017,81.25479452054795
Africa,Ivory Coast,Abidjan,2018,81.39168975069252
Africa,Ivory Coast,Abidjan,2019,81.5175
Africa,Ivory Coast,Abidjan,2020,83.60746268656716
Africa,Kenya,Nairobi,1995,68.81245791245792
Africa,Kenya,Nairobi,1996,68.03693693693694
Africa,Kenya,Nairobi,1997,66.86888888888889
Africa,Kenya,Nairobi,1998,65.99840637450198
Africa,Kenya,Nairobi,1999,67.93066666666667
Africa,Kenya,Nairobi,2000,65.96
Africa,Kenya,Nairobi,2001,65.20121212121212
Africa,Kenya,Nairobi,2002,65.81350210970464
Africa,Kenya,Nairobi,2003,66.6752380952381
Africa,Kenya,Nairobi,2004,67.55497076023391
Africa,Kenya,Nairobi,2005,68.34550898203594
Africa,Kenya,Nairobi,2006,69.31626016260162
Africa,Kenya,Nairobi,2010,66.17032967032966
Africa,Kenya,Nairobi,2011,66.74318181818182
Africa,Kenya,Nairobi,2012,67.57967032967034
Africa,Kenya,Nairobi,2013,67.14454545454545
Africa,Kenya,Nairobi,2014,67.23183279742764
Africa,Kenya,Nairobi,2015,67.86656804733728
Africa,Kenya,Nairobi,2016,67.95595238095238
Africa,Kenya,Nairobi,2017,68.65014409221902
Africa,Kenya,Nairobi,2018,66.86050420168067
Africa,Kenya,Nairobi,2019,68.34341736694678
Africa,Kenya,Nairobi,2020,68.97443609022557
Africa,Madagascar,Antananarivo,1995,66.2354570637119
Africa,Madagascar,Antananarivo,1996,65.7337912087912
Africa,Madagascar,Antananarivo,1997,66.86541786743516
Africa,Madagascar,Antananarivo,1998,65.32076023391814
Africa,Madagascar,Antananarivo,1999,65.13735632183908
Africa,Madagascar,Antananarivo,2000,65.1139941690962
Africa,Madagascar,Antananarivo,2001,66.20657534246575
Africa,Madagascar,Antananarivo,2002,65.93019390581718
Africa,Madagascar,Antananarivo,2003,65.86318681318681
Africa,Madagascar,Antananarivo,2004,65.35382513661202
Africa,Madagascar,Antananarivo,2005,65.53671232876712
Africa,Madagascar,Antananarivo,2006,65.42794520547946
Africa,Madagascar,Antananarivo,2007,65.55055248618784
Africa,Madagascar,Antananarivo,2008,65.18246575342465
Africa,Madagascar,Antananarivo,2009,65.87664835164834
Africa,Madagascar,Antananarivo,2010,66.61013698630137
Africa,Madagascar,Antananarivo,2011,66.66000000000001
Africa,Madagascar,Antananarivo,2012,54.404098360655745
Africa,Madagascar,Antananarivo,2013,64.36465753424658
Africa,Madagascar,Antananarivo,2014,66.28873626373625
Africa,Madagascar,Antananarivo,2015,66.21868131868132
Africa,Madagascar,Antananarivo,2016,65.65911602209944
Africa,Madagascar,Antananarivo,2017,66.20493150684932
Africa,Madagascar,Antananarivo,2018,65.99116022099447
Africa,Madagascar,Antananarivo,2019,67.19860724233983
Africa,Madagascar,Antananarivo,2020,69.43955223880597
Africa,Malawi,Lilongwe,1995,68.8954732510288
Africa,Malawi,Lilongwe,1996,69.91932773109244
Africa,Malawi,Lilongwe,1997,68.17662835249041
Africa,Malawi,Lilongwe,1998,71.40099502487563
Africa,Malawi,Lilongwe,1999,70.32866666666666
Africa,Malawi,Lilongwe,2000,66.45735294117648
Africa,Malawi,Lilongwe,2001,68.012
Africa,Malawi,Lilongwe,2002,72.18031496062991
Africa,Malawi,Lilongwe,2003,70.972
Africa,Malawi,Lilongwe,2006,69.9
Africa,Malawi,Lilongwe,2010,72.2088122605364
Africa,Malawi,Lilongwe,2011,71.28198757763975
Africa,Malawi,Lilongwe,2012,71.68640776699029
Africa,Malawi,Lilongwe,2013,69.789
Africa,Mauritania,Nouakchott,1995,77.87949438202247
Africa,Mauritania,Nouakchott,1996,78.13899371069182
Africa,Mauritania,Nouakchott,1997,79.42616279069767
Africa,Mauritania,Nouakchott,1998,78.95686274509804
Africa,Mauritania,Nouakchott,1999,76.91855072463768
Africa,Mauritania,Nouakchott,2000,77.5825
Africa,Mauritania,Nouakchott,2001,78.69606741573034
Africa,Mauritania,Nouakchott,2002,77.7632768361582
Africa,Mauritania,Nouakchott,2003,77.51033519553073
Africa,Mauritania,Nouakchott,2004,77.61685082872928
Africa,Mauritania,Nouakchott,2005,78.54401114206128
Africa,Mauritania,Nouakchott,2006,78.27016574585635
Africa,Mauritania,Nouakchott,2007,77.82782369146005
Africa,Mauritania,Nouakchott,2008,78.68388888888889
Africa,Mauritania,Nouakchott,2009,77.1901098901099
Africa,Mauritania,Nouakchott,2010,78.9331506849315
Africa,Mauritania,Nouakchott,2011,77.2131506849315
Africa,Mauritania,Nouakchott,2012,77.89508196721312
Africa,Mauritania,Nouakchott,2013,78.57698630136986
Africa,Mauritania,Nouakchott,2014,77.62362637362638
Africa,Mauritania,Nouakchott,2015,78.80604395604396
Africa,Mauritania,Nouakchott,2016,78.40666666666667
Africa,Mauritania,Nouakchott,2017,78.293567251462
Africa,Mauritania,Nouakchott,2018,70.25
Africa,Morocco,Rabat,1995,64.79369863013699
Africa,Morocco,Rabat,1996,63.509836065573765
Africa,Morocco,Rabat,1997,64.58876712328768
Africa,Morocco,Rabat,1998,63.82200557103064
Africa,Morocco,Rabat,1999,62.81291208791209
Africa,Morocco,Rabat,2000,63.35245901639344
Africa,Morocco,Rabat,2001,63.95616438356164
Africa,Morocco,Rabat,2002,63.30609418282548
Africa,Morocco,Rabat,2003,63.815384615384616
Africa,Morocco,Rabat,2004,63.39672131147541
Africa,Morocco,Rabat,2005,62.97260273972603
Africa,Morocco,Rabat,2006,64.06931506849315
Africa,Morocco,Rabat,2007,62.96280991735537
Africa,Morocco,Rabat,2008,62.97162534435262
Africa,Morocco,Rabat,2009,61.863736263736264
Africa,Morocco,Rabat,2010,64.51381215469613
Africa,Morocco,Rabat,2011,63.72383561643836
Africa,Morocco,Rabat,2012,62.62868852459016
Africa,Morocco,Rabat,2013,62.91648351648351
Africa,Morocco,Rabat,2014,63.534890109890114
Africa,Morocco,Rabat,2015,63.705769230769235
Africa,Morocco,Rabat,2016,64.19862258953168
Africa,Morocco,Rabat,2017,64.20931506849315
Africa,Morocco,Rabat,2018,62.52292817679558
Africa,Morocco,Rabat,2019,62.38440111420613
Africa,Morocco,Rabat,2020,57.94253731343284
Africa,Mozambique,Maputo,1995,74.41838440111421
Africa,Mozambique,Maputo,1996,74.14006211180124
Africa,Mozambique,Maputo,1997,73.9665644171779
Africa,Mozambique,Maputo,1998,75.17703488372094
Africa,Mozambique,Maputo,1999,74.85158501440922
Africa,Mozambique,Maputo,2000,74.18338762214984
Africa,Mozambique,Maputo,2001,74.75042492917848
Africa,Mozambique,Maputo,2002,74.92216066481996
Africa,Mozambique,Maputo,2003,75.1899135446686
Africa,Mozambique,Maputo,2004,74.71213872832371
Africa,Mozambique,Maputo,2005,74.53081395348836
Africa,Mozambique,Maputo,2006,73.98478873239436
Africa,Mozambique,Maputo,2007,75.10756302521008
Africa,Mozambique,Maputo,2008,74.75604395604395
Africa,Mozambique,Maputo,2009,74.50279329608938
Africa,Mozambique,Maputo,2010,75.11276595744681
Africa,Mozambique,Maputo,2011,78.64807692307693
Africa,Mozambique,Maputo,2012,73.46220238095238
Africa,Mozambique,Maputo,2013,74.00786516853933
Africa,Mozambique,Maputo,2014,74.61836158192091
Africa,Mozambique,Maputo,2015,75.14132231404959
Africa,Mozambique,Maputo,2016,74.8110497237569
Africa,Mozambique,Maputo,2017,74.42617079889807
Africa,Mozambique,Maputo,2018,74.77146892655367
Africa,Mozambique,Maputo,2019,75.27103064066853
Africa,Mozambique,Maputo,2020,77.71865671641791
Africa,Namibia,Windhoek,1995,69.15821727019498
Africa,Namibia,Windhoek,1996,68.39041095890411
Africa,Namibia,Windhoek,1997,67.58407821229049
Africa,Namibia,Windhoek,1998,71.33732590529247
Africa,Namibia,Windhoek,1999,68.7511049723757
Africa,Namibia,Windhoek,2000,68.03626062322947
Africa,Namibia,Windhoek,2001,71.00393700787401
Africa,Namibia,Windhoek,2002,73.01190476190476
Africa,Namibia,Windhoek,2003,73.8751677852349
Africa,Namibia,Windhoek,2004,70.07147335423197
Africa,Namibia,Windhoek,2005,70.92760563380281
Africa,Namibia,Windhoek,2006,64.76786703601108
Africa,Namibia,Windhoek,2007,68.64156976744187
Africa,Namibia,Windhoek,2008,67.19916666666667
Africa,Namibia,Windhoek,2009,67.96600566572238
Africa,Namibia,Windhoek,2010,69.52760563380282
Africa,Namibia,Windhoek,2011,65.6260736196319
Africa,Namibia,Windhoek,2012,68.75883977900553
Africa,Namibia,Windhoek,2013,70.54293628808864
Africa,Namibia,Windhoek,2014,67.56422535211267
Africa,Namibia,Windhoek,2015,69.67943661971832
Africa,Namibia,Windhoek,2016,70.88753541076487
Africa,Namibia,Windhoek,2017,69.07027777777778
Africa,Namibia,Windhoek,2018,70.3265625
Africa,Namibia,Windhoek,2019,72.07977207977208
Africa,Namibia,Windhoek,2020,72.19850746268656
Africa,Nigeria,Lagos,1998,82.09344262295082
Africa,Nigeria,Lagos,1999,80.94
Africa,Nigeria,Lagos,2000,82.15566037735849
Africa,Nigeria,Lagos,2001,80.34324324324325
Africa,Nigeria,Lagos,2002,80.14999999999999
Africa,Nigeria,Lagos,2003,80.035593220339
Africa,Nigeria,Lagos,2004,80.96304347826087
Africa,Nigeria,Lagos,2005,82.58279069767441
Africa,Nigeria,Lagos,2006,82.93646209386281
Africa,Nigeria,Lagos,2007,81.15250965250965
Africa,Nigeria,Lagos,2008,79.72754237288136
Africa,Nigeria,Lagos,2009,80.57067039106146
Africa,Nigeria,Lagos,2010,81.06033519553073
Africa,Nigeria,Lagos,2011,80.14082191780822
Africa,Nigeria,Lagos,2012,79.8287323943662
Africa,Nigeria,Lagos,2013,80.00838323353294
Africa,Nigeria,Lagos,2014,80.49285714285715
Africa,Nigeria,Lagos,2015,80.97919463087248
Africa,Nigeria,Lagos,2016,81.90524861878453
Africa,Nigeria,Lagos,2017,81.05017182130584
Africa,Nigeria,Lagos,2018,81.5586402266289
Africa,Nigeria,Lagos,2019,81.41994382022472
Africa,Nigeria,Lagos,2020,83.91865671641791
Africa,Nigeria,Niamey,1995,85.40166666666666
Africa,Nigeria,Niamey,1996,85.77534626038782
Africa,Nigeria,Niamey,1997,85.85581395348838
Africa,Nigeria,Niamey,1998,86.06123188405797
Africa,Nigeria,Niamey,1999,85.12662889518414
Africa,Nigeria,Niamey,2000,85.13905817174515
Africa,Nigeria,Niamey,2001,85.14328767123287
Africa,Nigeria,Niamey,2002,85.41412742382272
Africa,Nigeria,Niamey,2003,85.74395604395605
Africa,Nigeria,Niamey,2004,85.7896174863388
Africa,Nigeria,Niamey,2005,86.1090410958904
Africa,Nigeria,Niamey,2006,85.87535816618912
Africa,Nigeria,Niamey,2007,85.93884297520661
Africa,Nigeria,Niamey,2008,84.83703703703704
Africa,Nigeria,Niamey,2009,86.51574585635359
Africa,Nigeria,Niamey,2010,86.73616438356164
Africa,Nigeria,Niamey,2011,86.4423076923077
Africa,Nigeria,Niamey,2012,86.02158469945356
Africa,Nigeria,Niamey,2013,86.49671232876712
Africa,Nigeria,Niamey,2014,86.29113573407201
Africa,Nigeria,Niamey,2015,85.91648351648351
Africa,Nigeria,Niamey,2016,86.5781767955801
Africa,Nigeria,Niamey,2017,85.97534246575343
Africa,Nigeria,Niamey,2018,86.53286908077995
Africa,Nigeria,Niamey,2019,86.74456824512535
Africa,Nigeria,Niamey,2020,87.56940298507462
Africa,Senegal,Dakar,1995,75.82301369863013
Africa,Senegal,Dakar,1996,75.73934426229508
Africa,Senegal,Dakar,1997,76.78021978021978
Africa,Senegal,Dakar,1998,77.05263157894737
Africa,Senegal,Dakar,1999,74.97162534435262
Africa,Senegal,Dakar,2000,75.59173553719008
Africa,Senegal,Dakar,2001,76.9304109589041
Africa,Senegal,Dakar,2002,75.93826815642458
Africa,Senegal,Dakar,2003,75.94383561643835
Africa,Senegal,Dakar,2004,76.1743169398907
Africa,Senegal,Dakar,2005,77.35369863013699
Africa,Senegal,Dakar,2006,76.3013698630137
Africa,Senegal,Dakar,2007,76.26895604395605
Africa,Senegal,Dakar,2008,77.14285714285714
Africa,Senegal,Dakar,2009,75.65521978021978
Africa,Senegal,Dakar,2010,77.87232876712329
Africa,Senegal,Dakar,2011,76.56438356164384
Africa,Senegal,Dakar,2012,76.3620218579235
Africa,Senegal,Dakar,2013,76.58082191780822
Africa,Senegal,Dakar,2014,76.05357142857143
Africa,Senegal,Dakar,2015,76.60274725274725
Africa,Senegal,Dakar,2016,76.8085635359116
Africa,Senegal,Dakar,2017,77.29178082191781
Africa,Senegal,Dakar,2018,74.9913407821229
Africa,Senegal,Dakar,2019,76.44707520891365
Africa,Senegal,Dakar,2020,73.61268656716418
Africa,Sierra Leone,Freetown,1995,82.936
Africa,Sierra Leone,Freetown,1996,81.35058823529413
Africa,Sierra Leone,Freetown,1997,82.41333333333334
Africa,Sierra Leone,Freetown,2002,81.88181818181819
Africa,Sierra Leone,Freetown,2003,81.21272189349114
